"Name","State","Notes","User","Tags","Created","Runtime","Sweep","_artifact_callback","_callback","_items._artifact_callback","_items._callback","_items._items.activation","_items._items.bc_type","_items._items.iterations","_items._items.learning_rates","_items._items.loss_type","_items._items.n_layers","_items._items.net_type","_items._items.num_boundary","_items._items.num_domain","_items._items.optimizers","_items._items.size_layers","_items._items.train_distribution","_items._settings","_items._users_cnt","_items.activation","_items.bc_type","_items.iterations","_items.learning_rates","_items.loss_type","_items.n_layers","_items.net_type","_items.num_boundary","_items.num_domain","_items.num_samples","_items.optimizers","_items.size_layers","_items.train_distribution","_settings","_users_cnt","activation","bc_type","iterations","learning_rate","learning_rates","loss_type","n_layers","net_type","num_boundary","num_domain","num_sample","num_samples","optimizer","optimizers","size_layers","train_distribution","accuracy_metric","loss_test","loss_train","steps"
"winter-sweep-261","finished","-","damien-bonnet","","2023-03-30T18:21:29.000Z","4732","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","4","USnet","","","","25","[""adam"",""L-BFGS""]","","100","Hammersley","0.003909749910235405","0.00005078358663013205","0.000008413234354520682","13000"
"cosmic-sweep-292","finished","-","damien-bonnet","","2023-03-30T23:16:05.000Z","3265","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","100","[""adam"",""L-BFGS""]","","75","Hammersley","0.0038761592004448175","0.000008844790500006638","0.000010583891707938164","13000"
"royal-sweep-25","finished","-","damien-bonnet","","2023-03-28T16:28:24.000Z","11617","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","5","Unet","","","","50","[""adam"",""L-BFGS""]","","50","Hammersley","0.006552528589963913","0.000011782104593294209","0.00001332662213826552","13000"
"usual-plant-1109","finished","-","damien-bonnet","","2023-05-10T14:04:40.000Z","1187","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.0034188847057521343","0.0000061030659708194435","0.000007637363523826934","13000"
"rich-spaceship-1110","finished","-","damien-bonnet","","2023-05-10T14:24:29.000Z","1202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.00387503020465374","0.000006873250640637707","0.000008668566806591116","13000"
"fluent-sweep-152","finished","-","damien-bonnet","","2023-03-29T12:39:31.000Z","10121","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","6","USnet","","","","50","[""adam"",""L-BFGS""]","","100","Hammersley","0.004453139379620552","0.00000920135971682612","0.000010884538824029732","13000"
"fallen-sweep-35","finished","-","damien-bonnet","","2023-03-28T16:56:18.000Z","10809","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","50","[""adam"",""L-BFGS""]","","100","Hammersley","0.0042329709976911545","0.000006823349394835532","0.000008189462278096471","13000"
"generous-sweep-114","finished","-","damien-bonnet","","2023-03-29T05:46:27.000Z","12384","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.0035462987143546343","0.000007262678082042839","0.0000091039328253828","13000"
"ethereal-sweep-145","finished","-","damien-bonnet","","2023-03-29T11:36:08.000Z","11800","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.0039172484539449215","0.000007422662747558206","0.000009101031537284143","13000"
"cool-sweep-32","finished","-","damien-bonnet","","2023-03-28T16:46:49.000Z","10838","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","4","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.0031154255848377943","0.000005224733286013361","0.000006725149432895705","13000"
"dry-sweep-287","finished","-","damien-bonnet","","2023-03-30T22:47:54.000Z","3907","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","6","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.0036894886288791895","0.000007075824669300346","0.000007765203008602839","13000"
"glad-sweep-278","finished","-","damien-bonnet","","2023-03-30T20:56:11.000Z","5885","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.004245906136929989","0.000013086428225506095","0.000015638266631867737","13000"
"stellar-sweep-262","finished","-","damien-bonnet","","2023-03-30T18:23:00.000Z","6429","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","100","[""adam"",""L-BFGS""]","","75","Hammersley","0.004286521580070257","0.0000116936607810203","0.00001453893037250964","13000"
"expert-sweep-59","finished","-","damien-bonnet","","2023-03-28T20:33:40.000Z","11370","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","50","Hammersley","0.004731008317321539","0.000020410909201018512","0.00002533130827941932","13000"
"hopeful-yogurt-1144","finished","-","damien-bonnet","","2023-05-15T15:13:21.000Z","1560","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","","[0.001,null]","pde","3","Simplified_NN","","","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.000014233113688533194","0.000007525461114710197","0.000008460277967969887","13000"
"stilted-sun-1114","finished","-","damien-bonnet","","2023-05-10T15:44:21.000Z","1224","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.003381828311830759","0.000006265491265367018","0.000007813846423232462","13000"
"youthful-sweep-253","finished","-","damien-bonnet","","2023-03-30T16:49:39.000Z","5503","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","4","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.004468574188649654","0.00000795164942246629","0.000010362778994021936","13000"
"morning-sweep-127","finished","-","damien-bonnet","","2023-03-29T08:33:10.000Z","10972","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.004205755889415741","0.000010698117876017932","0.000012588930076162796","13000"
"jolly-glitter-1127","finished","-","damien-bonnet","","2023-05-11T17:13:29.000Z","1219","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.0037692850455641742","0.000006605371254408965","0.000008059954780037515","13000"
"deep-sweep-163","finished","-","damien-bonnet","","2023-03-29T14:27:49.000Z","10894","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","50","[""adam"",""L-BFGS""]","","100","Hammersley","0.0034154157619923353","0.000007773644028929994","0.00000900797385838814","13000"
"splendid-sweep-85","finished","-","damien-bonnet","","2023-03-29T01:30:26.000Z","11824","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.0034382010344415903","0.000011309695764794014","0.000013674012734554708","13000"
"stellar-moon-1161","finished","-","damien-bonnet","","2023-05-15T22:27:38.000Z","1512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","","[0.001,null]","pde","3","Simplified_NN","","","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.000011860348422487732","0.000004756687303597573","0.000005733724719902966","13000"
"swift-waterfall-1158","finished","-","damien-bonnet","","2023-05-15T21:12:15.000Z","1507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","","[0.001,null]","pde","3","Simplified_NN","","","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.000009974828572012484","0.00000521015863341745","0.000006342549568216782","13000"
"crisp-sweep-22","finished","-","damien-bonnet","","2023-03-28T16:15:29.000Z","9857","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","4","USnet","","","","25","[""adam"",""L-BFGS""]","","75","Hammersley","0.0046800714917480946","0.000025052269847947173","0.000015045388863654807","13000"
"smooth-sweep-181","finished","-","damien-bonnet","","2023-03-29T17:40:01.000Z","10583","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.0033633678685873747","0.000007894191185187083","0.0000096802268672036","13000"
"prime-disco-1120","finished","-","damien-bonnet","","2023-05-11T14:53:55.000Z","1212","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.0033500452991575003","0.000005765201876783976","0.000007090804047038546","13000"
"breezy-valley-1164","finished","-","damien-bonnet","","2023-05-15T23:43:23.000Z","1514","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","","[0.001,null]","pde","3","Simplified_NN","","","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.000009887127816909924","0.0000040976869968289975","0.000004809374331671279","13000"
"zesty-sweep-74","finished","-","damien-bonnet","","2023-03-28T23:16:17.000Z","12156","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.00419784476980567","0.00001265673381567467","0.000015263620298355818","13000"
"wild-sweep-95","finished","-","damien-bonnet","","2023-03-29T02:48:19.000Z","10554","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","50","[""adam"",""L-BFGS""]","","100","Hammersley","0.0038520321249961857","0.00000774005638959352","0.000009078334187506698","13000"
"jumping-sweep-225","finished","-","damien-bonnet","","2023-03-30T12:32:00.000Z","5807","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","50","Hammersley","0.004784760065376759","0.000024486518668709323","0.000029104357963660732","13000"
"autumn-sweep-249","finished","-","damien-bonnet","","2023-03-30T16:16:00.000Z","5202","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","3","Unet","","","","25","[""adam"",""L-BFGS""]","","75","Hammersley","0.005552556365728378","0.000010937405022559687","0.00001225144660566002","13000"
"cool-sweep-140","finished","-","damien-bonnet","","2023-03-29T11:13:52.000Z","11213","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.003538378281518817","0.000006916536676726537","0.000008765710845182184","13000"
"polar-sweep-87","finished","-","damien-bonnet","","2023-03-29T01:57:59.000Z","11222","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.00360056571662426","0.000010334521903132554","0.000012472537491703406","13000"
"spring-sweep-42","finished","-","damien-bonnet","","2023-03-28T18:57:32.000Z","11220","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.003842616220936179","0.000009415717613592278","0.000011230311429244466","13000"
"lunar-surf-1118","finished","-","damien-bonnet","","2023-05-11T14:14:07.000Z","1210","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.0032969838939607143","0.000006777127055102028","0.000008602343768870924","13000"
"sunny-sweep-27","finished","-","damien-bonnet","","2023-03-28T16:32:59.000Z","12674","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","Unet","","","","50","[""adam"",""L-BFGS""]","","50","Hammersley","0.004720750264823437","0.000013241526175988838","0.000015499752407777123","13000"
"silvery-violet-1140","finished","-","damien-bonnet","","2023-05-11T21:34:13.000Z","1178","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.003623874159529805","0.000005745776434196159","0.000007343200195464306","13000"
"dazzling-sweep-56","finished","-","damien-bonnet","","2023-03-28T20:18:04.000Z","11941","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.0037938461173325777","0.000010872480743273629","0.00001296945811191108","13000"
"dark-gorge-1104","finished","-","damien-bonnet","","2023-05-10T12:24:19.000Z","1186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.004055364523082972","0.000008587934644310735","0.00001098982374969637","13000"
"fast-sweep-36","finished","-","damien-bonnet","","2023-03-28T16:56:23.000Z","10418","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","4","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.003712716279551387","0.000005245697138889227","0.000006453160494857002","13000"
"lunar-gorge-1103","finished","-","damien-bonnet","","2023-05-10T12:04:09.000Z","1207","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.003381728660315275","0.000005981417871225858","0.000007579735211038496","13000"
"atomic-sweep-147","finished","-","damien-bonnet","","2023-03-29T11:55:28.000Z","11537","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","100","[""adam"",""L-BFGS""]","","75","Hammersley","0.0041763558983802795","0.0000130974076455459","0.000015628822438884526","13000"
"drawn-sweep-28","finished","-","damien-bonnet","","2023-03-28T16:33:47.000Z","10418","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","25","[""adam"",""L-BFGS""]","","75","Hammersley","0.012484253384172916","0.00663183256983757","0.000857026781886816","13000"
"still-sweep-164","finished","-","damien-bonnet","","2023-03-29T14:37:32.000Z","13877","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.0048344251699745655","0.0000157451031554956","0.00001927207631524652","13000"
"golden-sweep-231","finished","-","damien-bonnet","","2023-03-30T13:15:19.000Z","5924","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.004090686794370413","0.000006512311301776208","0.000008123114639602136","13000"
"lilac-sweep-209","finished","-","damien-bonnet","","2023-03-30T09:36:08.000Z","5421","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","5","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.004109813831746578","0.000008175191396730952","0.000010291263606632128","13000"
"crisp-sweep-92","finished","-","damien-bonnet","","2023-03-29T02:24:27.000Z","11352","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.003885191399604082","0.000012298581168579403","0.000015186746168183165","13000"
"laced-sweep-228","finished","-","damien-bonnet","","2023-03-30T12:45:37.000Z","6004","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.004287501331418753","0.000013782322639599442","0.00001677392538113054","13000"
"gentle-sweep-150","finished","-","damien-bonnet","","2023-03-29T12:32:35.000Z","11100","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.00410274975001812","0.000011666916179819964","0.000013146338460501283","13000"
"fluent-sweep-248","finished","-","damien-bonnet","","2023-03-30T16:00:19.000Z","6938","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.0034689889289438725","0.000008330189302796498","0.000010374586054240352","13000"
"cerulean-sweep-222","finished","-","damien-bonnet","","2023-03-30T11:26:02.000Z","6615","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.0039031021296978","0.000007861315680202097","0.000010185861356148962","13000"
"misty-sweep-165","finished","-","damien-bonnet","","2023-03-29T14:52:58.000Z","12141","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.0035091761965304613","0.000009182196663459765","0.000011569265552680008","13000"
"ethereal-sweep-66","finished","-","damien-bonnet","","2023-03-28T22:38:00.000Z","11715","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","50","[""adam"",""L-BFGS""]","","100","Hammersley","0.00344251305796206","0.000005821967533847783","0.000006900888365635183","13000"
"splendid-sweep-273","finished","-","damien-bonnet","","2023-03-30T20:06:15.000Z","6008","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","75","[""adam"",""L-BFGS""]","","50","Hammersley","0.004432731308043003","0.000016599584341747686","0.000020554925868054852","13000"
"ethereal-sweep-254","finished","-","damien-bonnet","","2023-03-30T17:07:10.000Z","5026","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","2","Unet","","","","25","[""adam"",""L-BFGS""]","","50","Hammersley","0.006471923086792231","0.00002096558455377817","0.000023246031560120173","13000"
"grateful-sweep-203","finished","-","damien-bonnet","","2023-03-30T09:12:29.000Z","5193","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","4","USnet","","","","25","[""adam"",""L-BFGS""]","","100","Hammersley","0.0035385212395340204","0.000013136073903297074","0.000006069297796784667","13000"
"lucky-sweep-116","finished","-","damien-bonnet","","2023-03-29T06:22:25.000Z","10938","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.004040565807372332","0.000010679529623303097","0.000012461400729080196","13000"
"autumn-sweep-180","finished","-","damien-bonnet","","2023-03-29T17:39:32.000Z","10907","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.0034992604050785303","0.000008101515959424432","0.000009601120837032797","13000"
"clear-sweep-214","finished","-","damien-bonnet","","2023-03-30T10:39:12.000Z","6351","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.003863999154418707","0.000008154924216796644","0.000010074401870951988","13000"
"skilled-sweep-112","finished","-","damien-bonnet","","2023-03-29T05:41:33.000Z","11275","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.004300649277865887","0.000013948994819656946","0.0000166784884640947","13000"
"volcanic-sweep-96","finished","-","damien-bonnet","","2023-03-29T03:00:56.000Z","11767","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.003691047430038452","0.000007431122867274098","0.000009192366633214988","13000"
"dulcet-sweep-37","finished","-","damien-bonnet","","2023-03-28T17:01:34.000Z","11780","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.003804430598393082","0.000008123412953864317","0.000009816611054702662","13000"
"smart-sweep-275","finished","-","damien-bonnet","","2023-03-30T20:10:17.000Z","5884","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","6","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.005181891843676567","0.00003338804526720196","0.00004324041583458893","13000"
"crimson-sweep-30","finished","-","damien-bonnet","","2023-03-28T16:37:27.000Z","9513","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","3","USnet","","","","25","[""adam"",""L-BFGS""]","","100","Hammersley","0.0033721004147082567","0.00003735917925951071","0.000007255205673573073","13000"
"drawn-mountain-1157","finished","-","damien-bonnet","","2023-05-15T20:47:09.000Z","1504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","","[0.001,null]","pde","3","Simplified_NN","","","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.000016249128748313524","0.000007095383807609323","0.000008222642463806551","13000"
"wild-shape-1135","finished","-","damien-bonnet","","2023-05-11T19:54:06.000Z","1176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.003687824355438352","0.000005920996954955626","0.000007845263098715805","13000"
"ruby-sweep-64","finished","-","damien-bonnet","","2023-03-28T22:16:02.000Z","11224","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.004370108712464571","0.000010785998711071445","0.000013405075151240451","13000"
"restful-sweep-50","finished","-","damien-bonnet","","2023-03-28T19:42:09.000Z","11309","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.004011529963463545","0.000010311420737707522","0.000012132511983509175","13000"
"resilient-sweep-93","finished","-","damien-bonnet","","2023-03-29T02:37:35.000Z","10493","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","6","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.003680258756503463","0.000008977745892480016","0.00001091913873096928","13000"
"autumn-sweep-72","finished","-","damien-bonnet","","2023-03-28T13:19:06.000Z","11671","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","3","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.003126812633126974","0.000005706324827770004","0.000007096882654877845","13000"
"stellar-sweep-192","finished","-","damien-bonnet","","2023-03-29T20:21:34.000Z","3666","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","50","[""adam"",""L-BFGS""]","","100","Hammersley","0.003578686388209462","0.000007828280104149599","0.00000845359045342775","13000"
"winter-sweep-285","finished","-","damien-bonnet","","2023-03-30T21:48:30.000Z","5048","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.003879344090819359","0.000010745790859800763","0.000013313218005350793","13000"
"solar-sweep-71","finished","-","damien-bonnet","","2023-03-28T13:19:06.000Z","13024","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.003719068365171552","0.000013109345673001371","0.00001573189365444705","13000"
"fallen-sweep-129","finished","-","damien-bonnet","","2023-03-29T08:41:00.000Z","10581","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","50","[""adam"",""L-BFGS""]","","50","Hammersley","0.004850785247981548","0.00001826259358495008","0.000021108917280798775","13000"
"decent-sweep-185","finished","-","damien-bonnet","","2023-03-29T18:16:59.000Z","9291","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","25","[""adam"",""L-BFGS""]","","100","Hammersley","0.010329044423997402","0.0006590378470718861","0.00041546171996742487","13000"
